5.888296e+00,-2.035867e+00,-6.413956e-03,1.034818e+00,-1.624084e-01,-1.351934e+00,-6.145196e-01,8.597438e-01,1.040020e+00,3.167404e-01,-4.861518e-02,3.829121e-01,-3.402766e-01
6.236022e+00,-2.147991e+00,-5.531290e-01,4.364801e-01,9.296245e-02,-1.847673e+00,-1.158137e+00,1.019953e+00,6.343415e-01,7.940223e-02,5.362383e-01,6.236066e-01,-4.468964e-02
5.623284e+00,-2.539787e+00,-4.277485e-01,7.801631e-01,2.779100e-02,-2.267522e+00,-1.576090e+00,1.141176e+00,7.592150e-01,5.067963e-01,1.416174e+00,8.988660e-01,-2.241965e-01
6.237214e+00,-2.149705e+00,-9.748517e-01,1.108377e+00,-2.372697e-01,-2.005948e+00,-1.455441e+00,1.039387e+00,8.076155e-01,2.879505e-01,1.108669e+00,8.491153e-01,-1.244125e-01
5.363421e+00,-1.932472e+00,-1.074649e+00,1.199407e+00,-2.420187e-01,-2.519877e+00,-1.554299e+00,9.769899e-01,7.867374e-01,7.745943e-01,1.380082e+00,7.288357e-01,-2.259908e-01
5.733099e+00,-1.797742e+00,-7.948807e-01,6.548867e-01,1.820553e-01,-1.983470e+00,-1.314743e+00,9.009020e-01,8.724491e-01,5.803988e-01,9.811567e-01,8.678677e-01,9.383194e-02
4.981821e+00,-1.993366e+00,-8.256238e-01,3.277649e-01,1.137918e-02,-2.228925e+00,-1.569271e+00,1.115600e+00,8.208605e-01,7.145370e-01,1.437355e+00,7.922016e-01,-1.176821e-01
5.743962e+00,-1.883566e+00,-2.377846e-01,1.107101e-01,1.181878e-01,-1.798888e+00,-1.276049e+00,1.004046e+00,8.974727e-01,6.544658e-01,9.725326e-01,6.484712e-01,6.798351e-02
4.933221e+00,-2.079297e+00,-3.983958e-01,1.331591e-01,-4.180653e-01,-2.016181e+00,-1.422339e+00,1.071692e+00,5.761148e-01,4.266584e-01,1.271040e+00,7.847038e-01,-2.563753e-01
5.361469e+00,-1.828397e+00,-2.521821e-01,5.000240e-01,-6.554654e-01,-1.674088e+00,-1.216641e+00,1.301509e+00,7.742434e-01,3.508009e-01,1.571518e+00,7.632162e-01,-1.496799e-01
4.977805e+00,-1.963922e+00,-5.105345e-01,5.081308e-01,-8.871779e-01,-2.292690e+00,-1.337600e+00,8.558973e-01,7.034290e-01,-2.798066e-01,1.160025e+00,8.469942e-01,-3.200431e-01
5.266303e+00,-2.230635e+00,-1.575639e-01,8.963818e-01,-1.429397e-01,-2.152128e+00,-9.713219e-01,1.051130e+00,1.088803e+00,3.752643e-01,1.241143e+00,1.024205e+00,-1.047941e-01
5.129648e+00,-2.157089e+00,-5.158728e-01,5.971529e-01,-6.103457e-01,-2.731362e+00,-1.331969e+00,1.083961e+00,6.291994e-01,-9.659670e-02,7.254304e-01,7.868873e-01,-9.139133e-02
5.285993e+00,-2.333826e+00,-4.821094e-01,1.104719e+00,-1.286066e-01,-2.294047e+00,-1.370190e+00,1.301901e+00,7.091907e-01,6.039423e-01,8.998819e-01,1.091568e+00,2.206880e-01
5.409065e+00,-1.822068e+00,-5.654890e-01,1.057343e+00,-5.162330e-01,-2.727716e+00,-1.332905e+00,1.473263e+00,5.094735e-01,4.813862e-02,6.267657e-01,5.989074e-01,2.973407e-01
5.400087e+00,-2.263530e+00,-4.278351e-01,1.192894e+00,2.046478e-02,-2.367967e+00,-1.515872e+00,1.314073e+00,6.516603e-01,1.254995e-01,1.181949e+00,7.133109e-01,3.257079e-01
4.945287e+00,-2.638669e+00,-8.497311e-01,3.354073e-01,-5.289239e-01,-2.754982e+00,-1.827549e+00,9.368223e-01,7.382481e-01,-4.404460e-01,8.150345e-01,8.165066e-01,-1.086714e-01
5.260747e+00,-2.517467e+00,-8.345046e-01,8.328032e-01,1.208995e-01,-2.076415e+00,-1.658548e+00,1.133110e+00,9.023845e-01,-2.099931e-01,1.091414e+00,9.242822e-01,-2.335307e-01
5.035113e+00,-2.528878e+00,-1.004911e+00,3.975916e-01,-2.532236e-01,-2.266390e+00,-2.086702e+00,1.230673e+00,6.940399e-01,-1.219716e-01,7.881729e-01,1.018888e+00,-5.792610e-02
5.266450e+00,-2.218006e+00,-5.762645e-01,7.823411e-01,4.086647e-01,-1.709893e+00,-1.450787e+00,8.582833e-01,7.320734e-01,6.480461e-02,6.222067e-01,8.885648e-01,-5.212996e-02
4.631471e+00,-2.399197e+00,-9.990795e-01,2.767781e-01,2.863622e-01,-2.086900e+00,-1.928630e+00,7.900411e-01,7.770399e-01,1.291510e-01,8.231528e-01,9.254682e-01,8.216817e-03
4.990396e+00,-2.490276e+00,-8.990053e-01,7.101356e-01,2.725127e-01,-1.953533e+00,-1.614917e+00,7.627032e-01,2.665548e-01,-1.549207e-01,6.672626e-01,6.134716e-01,8.942842e-02
4.412115e+00,-2.523236e+00,-9.971176e-01,9.994177e-01,3.978529e-01,-1.894465e+00,-1.540527e+00,1.017879e+00,6.279734e-01,1.841360e-01,1.140037e+00,7.535671e-01,-8.773694e-02
5.470806e+00,-2.269422e+00,-7.447456e-01,1.293988e+00,2.234334e-01,-1.703354e+00,-1.155618e+00,8.445492e-01,2.686913e-01,-1.491303e-01,7.488594e-01,5.272072e-01,-1.998752e-01
4.432278e+00,-2.691557e+00,-9.524738e-01,1.384672e+00,2.346595e-01,-1.746517e+00,-1.226562e+00,8.316362e-01,2.197967e-01,-1.065628e-01,1.006820e+00,7.756666e-01,-1.969330e-01
4.694974e+00,-2.652227e+00,-6.677031e-01,8.633182e-01,9.250386e-02,-1.821672e+00,-1.210793e+00,6.340460e-01,-1.266822e-01,-4.829502e-01,5.945192e-01,4.666538e-01,-3.566911e-01
4.308223e+00,-2.534160e+00,-5.255332e-01,1.009378e+00,4.058533e-01,-1.608854e+00,-1.130104e+00,1.006272e+00,1.462461e-01,-2.236698e-01,1.127329e+00,6.606849e-01,-3.685891e-01
5.011101e+00,-2.195148e+00,-4.180024e-01,6.688095e-01,3.482214e-02,-1.534662e+00,-1.007258e+00,7.250348e-01,-2.149018e-01,-6.138726e-01,7.693376e-01,5.461216e-01,-5.241785e-01
4.584795e+00,-2.164368e+00,-4.230042e-01,8.244623e-01,2.710889e-01,-1.706781e+00,-1.246273e+00,1.069432e+00,3.046824e-01,-9.966887e-02,1.272096e+00,9.230310e-01,-4.875665e-01
5.015666e+00,-2.420045e+00,-6.455923e-01,7.869446e-01,1.871167e-01,-1.782935e+00,-1.414005e+00,1.198200e+00,1.525979e-01,-2.828055e-01,9.481907e-01,9.911223e-01,-5.244969e-01
5.032925e+00,-2.127538e+00,-6.382236e-01,9.695179e-01,1.880717e-01,-1.829503e+00,-1.533937e+00,9.270963e-01,6.331630e-01,-3.606085e-01,1.108577e+00,9.919972e-01,-4.552341e-01
5.189866e+00,-1.995948e+00,-3.620800e-01,1.098449e+00,1.445231e-01,-2.263179e+00,-1.397151e+00,1.015605e+00,5.822346e-01,-3.345513e-01,9.223906e-01,4.295109e-01,-3.865849e-01
5.163333e+00,-1.844856e+00,-4.740895e-01,1.138173e+00,2.904030e-01,-2.101734e+00,-1.597197e+00,8.674935e-01,5.837233e-01,1.495586e-01,9.413813e-01,3.580331e-01,1.601542e-01
5.203048e+00,-1.829569e+00,-3.819504e-01,9.394540e-01,-6.022973e-03,-2.232567e+00,-1.483867e+00,1.350349e+00,4.089088e-01,3.170133e-01,6.125064e-01,3.010879e-01,2.384833e-01
5.355843e+00,-1.853428e+00,-4.429830e-01,6.372799e-01,2.752471e-01,-1.848519e+00,-1.365948e+00,1.318698e+00,6.322092e-01,1.437276e-01,4.841714e-01,6.069537e-01,1.325510e-01
4.782346e+00,-1.838950e+00,3.219676e-01,1.226688e+00,-3.600583e-01,-2.802472e+00,-1.626113e+00,1.405153e+00,1.053229e+00,2.031854e-01,6.705000e-01,4.646924e-01,-2.134769e-02
5.499847e+00,-1.829985e+00,-1.840441e-01,8.390243e-01,-2.063733e-01,-2.247246e+00,-1.213565e+00,1.189848e+00,9.485979e-01,-4.117169e-01,3.933227e-01,4.478635e-01,2.693941e-02
4.891814e+00,-2.107177e+00,-2.813372e-01,1.220627e+00,-5.371270e-01,-2.451965e+00,-1.724393e+00,1.314206e+00,1.156303e+00,-1.058994e-01,1.073832e+00,5.974286e-01,-4.310458e-01
5.609123e+00,-2.029464e+00,-2.960846e-01,8.828662e-01,-2.413383e-01,-2.102899e+00,-1.375440e+00,1.484866e+00,7.900816e-01,-2.041338e-01,5.547038e-01,6.483454e-01,6.161487e-03
4.935337e+00,-2.350037e+00,-3.287362e-01,8.111043e-01,-2.634046e-01,-2.519947e+00,-1.878473e+00,1.613340e+00,6.795889e-01,2.606089e-01,1.258120e+00,9.101770e-01,-1.960017e-01
5.856908e+00,-2.055432e+00,-8.171906e-02,8.331618e-01,1.647181e-01,-2.370993e+00,-1.509270e+00,1.346520e+00,7.966826e-01,3.044160e-02,6.966481e-01,5.407923e-01,-1.486667e-01
4.840270e+00,-2.146871e+00,-8.646194e-01,6.359703e-01,-1.100419e-01,-2.848709e+00,-1.621773e+00,1.202161e+00,5.567382e-01,5.540620e-02,1.183113e+00,7.862904e-01,-2.728750e-01
5.730277e+00,-1.745199e+00,-6.987624e-01,1.059046e+00,1.779791e-01,-2.172911e+00,-1.224297e+00,1.051301e+00,5.941077e-01,1.119614e-01,1.007309e+00,7.181589e-01,-2.634243e-01
5.246234e+00,-2.017299e+00,-1.201926e+00,8.768409e-01,-3.881302e-01,-2.441316e+00,-1.523939e+00,1.082101e+00,6.092714e-01,5.552245e-02,1.248908e+00,8.786828e-01,-3.142745e-01
6.177917e+00,-2.023096e+00,-3.003335e-01,8.474295e-01,-1.619057e-01,-1.593989e+00,-1.357610e+00,9.828429e-01,6.156711e-01,1.490214e-01,1.202416e+00,7.340648e-01,-3.070207e-01
5.166948e+00,-2.200436e+00,-7.310050e-01,-1.734294e-01,-6.043716e-01,-2.250687e+00,-1.504564e+00,6.394176e-01,3.610464e-01,-1.255227e-01,1.199410e+00,8.010242e-01,-1.908702e-01
5.572182e+00,-1.373856e+00,-2.854463e-01,3.605651e-01,4.697545e-02,-1.479616e+00,-1.268816e+00,8.453671e-01,4.497039e-01,3.389321e-01,1.233322e+00,6.103539e-01,-3.660909e-01
5.062283e+00,-1.502633e+00,-7.763699e-01,-3.251292e-01,-3.367561e-01,-1.858014e+00,-1.584417e+00,6.275730e-01,3.646170e-01,1.919923e-01,1.144973e+00,5.648018e-01,-2.912538e-01
5.555214e+00,-1.810373e+00,-4.000634e-01,6.124389e-01,2.028876e-01,-1.697958e+00,-1.248325e+00,1.065582e+00,7.400476e-01,3.842891e-01,1.152350e+00,5.693967e-01,-2.672312e-01
5.365057e+00,-2.230186e+00,-6.982014e-01,1.353549e-01,-3.566752e-01,-2.238444e+00,-1.576394e+00,8.097441e-01,5.998596e-01,-5.662719e-03,1.190814e+00,7.452544e-01,4.298313e-02
6.091976e+00,-2.157924e+00,-4.135710e-01,1.267160e+00,-5.970676e-02,-1.803373e+00,-1.338934e+00,1.140088e+00,7.049373e-01,3.166099e-01,1.008734e+00,6.401703e-01,-2.677786e-01
5.688283e+00,-2.102902e+00,-1.235855e+00,9.170277e-01,-4.388953e-01,-2.364452e+00,-1.392309e+00,1.044677e+00,6.534795e-01,8.308816e-02,8.689610e-01,9.085241e-01,-4.093797e-02
5.673934e+00,-1.845181e+00,-6.372720e-01,1.359105e+00,2.878032e-01,-2.169394e+00,-1.377003e+00,1.262883e+00,7.902168e-01,1.460996e-01,1.051489e+00,8.258598e-01,-2.617927e-01
5.243564e+00,-2.294225e+00,-8.373219e-01,4.989127e-01,2.405364e-01,-2.608319e+00,-1.483161e+00,1.327291e+00,9.446278e-01,1.174031e-02,1.255658e+00,9.233141e-01,3.835136e-02
5.640866e+00,-1.980763e+00,-1.139171e-01,9.605552e-01,4.984334e-01,-2.252094e+00,-1.538794e+00,1.391832e+00,8.444420e-01,-2.368259e-02,1.037052e+00,7.426601e-01,-3.126389e-01
5.176640e+00,-2.307336e+00,-3.689449e-01,7.888178e-01,-3.203879e-02,-2.277770e+00,-1.938660e+00,1.702443e+00,8.124717e-01,3.272780e-01,1.156694e+00,9.689455e-01,-7.595903e-02
5.571671e+00,-1.996620e+00,-2.074591e-01,1.010074e+00,-9.981770e-02,-2.005313e+00,-1.403903e+00,1.457470e+00,8.861711e-01,4.489111e-02,9.378496e-01,6.856621e-01,-1.325150e-01
5.246715e+00,-2.128651e+00,-4.481817e-01,1.079660e+00,-3.363699e-01,-2.016554e+00,-1.539434e+00,1.171456e+00,1.477753e+00,-1.068973e-01,1.161950e+00,8.484546e-01,-1.514719e-02
5.717132e+00,-1.723196e+00,-8.938260e-02,9.216908e-01,-9.942525e-02,-2.272058e+00,-1.208273e+00,1.159615e+00,8.820765e-01,-1.853900e-01,6.310989e-01,4.887527e-01,6.764006e-02
5.119827e+00,-1.785978e+00,-4.136189e-01,8.504691e-01,-7.110148e-02,-2.273172e+00,-1.308323e+00,1.386257e+00,1.238952e+00,5.079727e-01,7.557427e-01,8.019410e-01,3.067537e-01
5.477753e+00,-1.633319e+00,-2.200004e-01,8.044666e-01,-1.434934e-01,-2.248618e+00,-1.286679e+00,1.369742e+00,6.918013e-01,4.842531e-01,4.633207e-01,5.932730e-01,2.379124e-01
5.193866e+00,-1.640079e+00,-6.304957e-01,7.287674e-01,2.768759e-01,-1.758351e+00,-1.254592e+00,1.337476e+00,7.950980e-01,8.623585e-01,9.546049e-01,5.246269e-01,3.042659e-01
5.613772e+00,-1.647126e+00,-3.874918e-01,6.298156e-01,5.647839e-02,-2.141251e+00,-1.266828e+00,1.193748e+00,5.458787e-01,-1.777698e-01,1.016256e+00,4.061563e-01,-2.074912e-02
5.218733e+00,-1.782856e+00,-6.220702e-01,7.525032e-01,2.985381e-01,-1.574113e+00,-1.181646e+00,1.168321e+00,8.128798e-01,7.960905e-02,1.416711e+00,8.904790e-01,-1.204682e-01
5.483606e+00,-1.733717e+00,-4.969286e-01,7.000045e-01,-1.521427e-01,-1.753972e+00,-1.127012e+00,1.147656e+00,3.061370e-01,-3.262708e-01,1.290757e+00,8.112035e-01,-5.668003e-01
5.298494e+00,-1.666370e+00,-3.539685e-01,7.327324e-01,3.635127e-01,-1.399349e+00,-1.192070e+00,1.185196e+00,5.123903e-01,-4.892146e-02,1.201899e+00,1.153371e+00,-5.435081e-01
4.934517e+00,-2.153785e+00,-3.561635e-01,9.097352e-01,2.403004e-01,-1.818517e+00,-1.197528e+00,1.312912e+00,3.535823e-01,-2.336557e-02,1.449269e+00,8.579403e-01,-5.479081e-01
5.076259e+00,-2.037348e+00,-3.858436e-01,1.191931e+00,5.389592e-01,-1.774647e+00,-1.210927e+00,9.502566e-01,4.341159e-01,5.367818e-02,1.228481e+00,9.788361e-01,1.791073e-02
4.698523e+00,-2.378569e+00,-3.490896e-01,1.246376e+00,3.879612e-01,-1.978179e+00,-1.246848e+00,1.050962e+00,2.724397e-01,2.395375e-02,1.234433e+00,8.100372e-01,-2.348359e-01
5.573937e+00,-2.056741e+00,-4.291025e-01,1.453479e+00,6.488064e-01,-1.778207e+00,-1.258280e+00,1.009023e+00,3.462872e-01,-7.684944e-02,9.226472e-01,7.373205e-01,-3.913059e-02
4.832496e+00,-2.576534e+00,-6.431098e-01,1.564684e+00,2.171599e-01,-2.117514e+00,-1.432521e+00,9.779948e-01,2.237308e-01,1.731904e-01,1.164604e+00,6.609315e-01,-2.121879e-01
5.583121e+00,-2.490747e+00,-5.717219e-01,1.188712e+00,4.287785e-01,-1.346578e+00,-1.043733e+00,1.158452e+00,8.234020e-01,-1.108619e-03,8.834096e-01,7.700325e-01,2.055144e-01
4.499966e+00,-2.415917e+00,-5.641717e-01,1.127227e+00,2.812707e-01,-2.094985e+00,-1.708292e+00,9.043163e-01,3.748646e-01,-6.462273e-03,1.189117e+00,6.271966e-01,-1.476370e-01
5.538366e+00,-2.032255e+00,-3.199712e-01,8.585349e-01,6.687024e-01,-1.435714e+00,-1.202687e+00,1.079656e+00,6.843390e-01,-4.654478e-02,5.933585e-01,5.083379e-01,1.484387e-01
4.454707e+00,-2.255625e+00,-6.531918e-01,7.301688e-01,3.519458e-01,-2.006621e+00,-1.740940e+00,7.955516e-01,7.192721e-01,2.501087e-01,1.028156e+00,6.936951e-01,-1.244349e-01
5.409588e+00,-1.973692e+00,-3.860137e-01,9.547216e-01,6.968124e-01,-1.577883e+00,-1.338566e+00,1.119970e+00,8.817517e-01,2.662377e-01,8.207384e-01,7.789711e-01,6.049106e-02
4.780725e+00,-2.253926e+00,-8.742515e-01,6.873184e-01,2.011756e-01,-2.045025e+00,-1.783066e+00,1.180151e+00,6.742344e-01,-7.252624e-02,1.042804e+00,8.938901e-01,-2.038187e-01
5.627693e+00,-2.042665e+00,-3.353691e-01,1.301516e+00,4.095727e-01,-1.741387e+00,-1.467406e+00,1.139809e+00,9.959035e-01,-9.691024e-02,1.206316e+00,9.212574e-01,-2.691882e-01
5.095205e+00,-2.198191e+00,-9.258596e-01,7.680357e-01,-5.019055e-02,-2.321552e+00,-1.532109e+00,1.029591e+00,5.282283e-01,-3.418242e-01,9.416836e-01,7.718628e-01,-2.128299e-01
5.434882e+00,-2.061713e+00,-3.296025e-01,1.127106e+00,3.164992e-01,-1.972367e+00,-1.092754e+00,1.168789e+00,6.822132e-01,2.596316e-01,1.107026e+00,7.232704e-01,1.385729e-01
5.000995e+00,-1.960620e+00,-7.872926e-01,5.993018e-01,-2.306035e-01,-2.489049e+00,-1.358124e+00,1.238018e+00,3.994407e-01,-9.877591e-02,8.571159e-01,7.414635e-01,2.637172e-03
5.489821e+00,-1.895883e+00,-1.285561e-01,1.021791e+00,1.310707e-01,-2.119216e+00,-1.200867e+00,1.411079e+00,3.686707e-01,3.563614e-01,1.039686e+00,8.502343e-01,-1.277834e-01
5.207346e+00,-1.852870e+00,-3.635742e-01,3.948289e-01,-5.022868e-01,-2.334748e+00,-1.292812e+00,1.257779e+00,4.231268e-01,-2.234198e-01,8.307554e-01,8.767304e-01,-1.363803e-01
5.403675e+00,-1.579024e+00,1.025612e-01,8.609192e-01,-2.755700e-01,-2.207303e+00,-9.383557e-01,1.252675e+00,6.753248e-01,-4.120025e-02,1.284396e+00,8.986435e-01,-2.628830e-01
5.236613e+00,-1.725730e+00,-4.845650e-01,5.385407e-01,-8.635241e-01,-2.033100e+00,-1.290879e+00,1.032274e+00,9.458121e-01,-3.108419e-01,1.090591e+00,8.054652e-01,-3.272523e-01
5.389593e+00,-1.667075e+00,-2.556967e-01,7.460387e-01,-2.201899e-01,-1.770644e+00,-1.257276e+00,1.275799e+00,7.539279e-01,3.269698e-02,1.140220e+00,7.336604e-01,-9.816420e-02
5.414712e+00,-1.804170e+00,-5.738494e-01,2.905972e-01,-8.182688e-02,-1.997660e+00,-1.662988e+00,1.264381e+00,6.471635e-01,1.857685e-01,9.073833e-01,7.953697e-01,-7.593379e-02
5.628800e+00,-1.667341e+00,-3.346871e-01,4.757740e-01,2.104992e-01,-1.902644e+00,-1.411705e+00,1.154230e+00,7.129787e-01,4.439501e-01,8.809211e-01,5.679080e-01,3.773691e-02
5.414776e+00,-1.421568e+00,-9.739671e-01,3.063134e-01,4.644157e-01,-2.089764e+00,-1.623132e+00,9.239421e-01,1.016656e+00,4.786000e-01,8.923923e-01,8.118936e-01,2.084829e-01
5.617933e+00,-1.598180e+00,-7.922110e-01,9.526198e-01,2.372994e-01,-2.229126e+00,-1.546112e+00,1.129773e+00,6.756084e-01,1.286336e-01,1.051808e+00,7.440890e-01,-2.055952e-02
5.768249e+00,-1.902167e+00,-9.651558e-01,1.123527e+00,6.113245e-02,-2.006769e+00,-1.671734e+00,1.088071e+00,9.497498e-01,2.935623e-01,1.215431e+00,7.795185e-01,-9.881735e-02
5.950522e+00,-2.233071e+00,-4.650332e-01,1.045697e+00,-8.150209e-02,-1.868840e+00,-1.478493e+00,1.164130e+00,8.046485e-01,6.257817e-02,1.048992e+00,8.946591e-01,-1.753163e-01
5.773204e+00,-2.480577e+00,-4.133201e-01,7.682243e-01,2.027907e-01,-2.006529e+00,-1.536485e+00,1.237388e+00,9.174720e-01,2.730661e-01,1.147148e+00,9.795264e-01,-9.686851e-02
5.520565e+00,-2.115363e+00,-3.366430e-01,8.105533e-01,-1.617001e-01,-2.269440e+00,-1.619885e+00,1.251676e+00,6.590820e-01,1.044484e-01,1.006903e+00,6.858438e-01,-2.009047e-01
5.301055e+00,-2.084980e+00,-6.438758e-01,8.507948e-01,2.340621e-01,-2.113851e+00,-1.433978e+00,1.271028e+00,8.237624e-01,2.291728e-01,1.154422e+00,8.186123e-01,-9.364248e-02
5.598774e+00,-2.040209e+00,-5.486342e-01,6.841465e-01,1.063740e-02,-2.157946e+00,-1.397057e+00,1.317453e+00,5.313467e-01,-1.011820e-01,1.033621e+00,7.417512e-01,-1.854191e-01
5.753459e+00,-2.392588e+00,-4.238433e-01,8.436455e-01,8.432764e-02,-1.940869e+00,-1.477221e+00,1.182481e+00,7.854123e-01,4.343906e-01,1.204648e+00,7.444758e-01,-1.285242e-02
5.890395e+00,-2.342216e+00,-7.308858e-01,9.713900e-01,-2.915451e-01,-2.138192e+00,-1.246083e+00,1.321799e+00,6.498180e-01,3.851932e-01,1.163515e+00,9.715216e-01,-1.062231e-01
5.871323e+00,-1.831631e+00,-8.784987e-01,1.090247e+00,-8.134061e-02,-1.751666e+00,-1.461671e+00,1.042974e+00,8.372915e-01,1.337912e-01,1.120956e+00,8.837142e-01,-1.721274e-01
5.475829e+00,-1.563417e+00,-7.612527e-01,7.815330e-01,-2.126183e-01,-2.399425e+00,-1.328738e+00,1.101521e+00,5.376861e-01,1.771401e-01,1.210207e+00,6.725141e-01,-2.154561e-01
5.508403e+00,-1.486144e+00,-3.920812e-01,3.568589e-01,1.971464e-01,-1.855163e+00,-1.301969e+00,8.279262e-01,7.099981e-01,2.368820e-01,1.222445e+00,7.439148e-01,-8.145339e-02
5.316171e+00,-1.436829e+00,-3.906549e-01,-1.432522e-01,2.686844e-02,-2.126074e+00,-1.459546e+00,1.256941e+00,3.521709e-01,2.486327e-01,1.387795e+00,7.922067e-01,-4.523243e-01
5.686547e+00,-1.553362e+00,-3.591615e-01,1.972419e-01,8.757625e-03,-1.540310e+00,-1.450341e+00,9.572238e-01,3.635722e-01,3.032753e-01,1.019620e+00,6.543646e-01,-2.057178e-01
4.962679e+00,-1.722859e+00,-3.625380e-01,5.375673e-01,-6.027123e-01,-2.098066e+00,-1.564878e+00,1.350897e+00,5.275240e-01,8.122373e-02,1.497566e+00,7.002685e-01,-2.799462e-01
5.633771e+00,-1.834879e+00,-2.942585e-01,9.139188e-01,-4.026590e-01,-2.041531e+00,-1.586601e+00,1.004096e+00,9.714503e-01,-1.183222e-01,9.614815e-01,5.523870e-01,-1.469850e-01
4.798013e+00,-1.971281e+00,-1.856351e-01,9.815139e-01,-5.901108e-01,-2.843037e+00,-1.439975e+00,1.205515e+00,1.073396e+00,4.185742e-02,1.081897e+00,6.541501e-01,-4.081592e-01
5.653054e+00,-1.910353e+00,-2.303043e-01,9.018429e-01,-2.729720e-01,-2.516864e+00,-1.014224e+00,1.301928e+00,8.102093e-01,-4.056937e-02,3.292745e-01,7.478319e-01,1.378927e-01
4.729770e+00,-2.247964e+00,-6.484380e-01,1.018201e+00,-4.272725e-01,-2.768737e+00,-1.460254e+00,1.519057e+00,5.525151e-01,5.149530e-01,9.112238e-01,7.334527e-01,9.254201e-02
5.598596e+00,-2.096044e+00,-4.016805e-01,9.949540e-01,4.950023e-02,-2.185095e+00,-1.347685e+00,1.623205e+00,5.280386e-01,4.697689e-02,8.164363e-01,4.045437e-01,1.458772e-01
4.951944e+00,-2.387445e+00,-5.967804e-01,8.947625e-01,-6.581759e-02,-2.469814e+00,-1.616528e+00,1.483210e+00,6.520655e-01,-2.244774e-02,1.278914e+00,4.184767e-01,1.544972e-01
5.678308e+00,-2.240533e+00,-2.999613e-01,1.138173e+00,3.143132e-01,-2.038112e+00,-1.469993e+00,1.260134e+00,7.073394e-01,-9.999949e-02,1.131160e+00,5.472380e-01,-2.550690e-01
5.054256e+00,-2.255145e+00,-8.786203e-01,1.001662e+00,-1.152236e-01,-2.218620e+00,-1.821901e+00,9.811648e-01,9.405345e-01,-3.490264e-01,1.121880e+00,8.330133e-01,-4.573984e-01
5.514566e+00,-2.012642e+00,-3.936837e-01,1.048005e+00,5.707519e-01,-1.719105e+00,-1.740531e+00,1.335411e+00,7.452371e-01,-8.872248e-02,9.040548e-01,9.353452e-01,-4.353204e-01
5.206901e+00,-2.056435e+00,-7.318177e-01,7.013313e-01,2.936814e-01,-1.877228e+00,-1.754729e+00,9.569477e-01,6.819833e-01,-1.087236e-01,8.288949e-01,8.248706e-01,3.318580e-02
5.359043e+00,-1.918773e+00,-2.450509e-01,1.082475e+00,5.298233e-01,-1.578265e+00,-1.498994e+00,8.778212e-01,6.671908e-01,3.828613e-01,7.692964e-01,4.557115e-01,1.209900e-02
5.355438e+00,-1.923472e+00,-7.417012e-01,6.327940e-01,4.936795e-01,-1.690665e+00,-1.429725e+00,7.484824e-01,3.970300e-01,2.151244e-01,6.934050e-01,6.124029e-01,3.052300e-01
5.312968e+00,-2.047856e+00,-6.108796e-01,1.355255e+00,5.712246e-01,-1.604207e+00,-9.457843e-01,1.045447e+00,4.028308e-01,2.290903e-01,8.434392e-01,4.711687e-01,-3.855525e-02
5.306871e+00,-2.038343e+00,-6.125333e-01,9.661671e-01,3.532154e-01,-1.627294e+00,-1.267892e+00,7.760623e-01,5.595323e-01,-7.842140e-02,9.046697e-01,8.003631e-01,4.737818e-02
