2.875460e+00,-7.508877e-01,-2.149717e-01,-5.983125e-01,-1.524198e-01,-8.998859e-01,3.889856e-01,9.372133e-02,-3.159604e-01,3.441006e-01,-3.155885e-01
2.313908e+00,-1.357907e+00,-1.029744e+00,-1.012448e+00,2.850217e-01,1.417630e-01,3.592641e-01,3.551004e-01,1.558212e-02,-1.046105e-01,1.526547e-02
2.688645e+00,-1.252531e+00,-1.166856e+00,-9.661926e-01,2.366119e-02,-2.052701e-01,2.142943e-01,7.854853e-01,3.953476e-01,-2.216705e-01,7.132915e-02
2.944900e+00,-1.385894e+00,-1.226734e+00,-1.136048e+00,8.708954e-02,-1.482635e-01,9.806534e-02,5.910940e-01,2.426016e-01,-9.870265e-02,3.786146e-01
3.046064e+00,-1.336498e+00,-1.158397e+00,-1.490663e+00,3.247466e-01,8.050613e-02,3.728753e-01,1.061211e+00,5.634003e-01,4.404953e-02,3.902259e-01
2.921110e+00,-1.505742e+00,-1.527806e+00,-1.748739e+00,2.760658e-01,-8.964315e-02,2.499541e-01,1.268717e+00,6.928365e-01,3.428979e-01,6.417787e-01
3.377666e+00,-1.132161e+00,-1.368484e+00,-1.565158e+00,4.120453e-01,-1.646665e-01,-1.006032e-01,1.219617e+00,6.203493e-01,1.762783e-01,4.955898e-01
3.327262e+00,-1.380321e+00,-1.186433e+00,-1.505699e+00,2.040731e-01,-1.324843e-01,-2.608916e-01,1.118677e+00,4.606331e-01,-1.452860e-02,2.711803e-01
2.732064e+00,-1.956739e+00,-1.728519e+00,-1.872248e+00,-1.744682e-01,-5.999048e-01,-3.315899e-01,8.268328e-01,2.451998e-01,-1.439956e-02,2.990606e-01
2.734203e+00,-2.187602e+00,-1.752369e+00,-2.046926e+00,-2.532407e-01,-5.930943e-01,-3.595295e-01,9.200043e-01,1.285036e-01,1.880668e-01,1.925109e-01
